source,address,url,rent_eur,summary,beds,baths,furnished
property.ie,"Millstone House, Old Nangor Road, Clondalkin, Dublin 22, Clondalkin, Dublin 22",https://www.property.ie/property-to-let/Millstone-House-Old-Nangor-Road-Clondalkin-Dublin-22-Clondalkin-Dublin-22/6452465/,1645,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Flat 2, 1 Berkeley Street, Dublin 7, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/Flat-2-1-Berkeley-Street-Dublin-7-North-Circular-Road-Dublin-7/6451124/,2000,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"The Oaks, Rockford Manor, Stradbrook Road, Monkstown, Co. Dublin",https://www.property.ie/property-to-let/The-Oaks-Rockford-Manor-Stradbrook-Road-Monkstown-Co-Dublin/6452836/,2900,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Turnstone, Barnageeragh Cove, Skerries, Co. Dublin",https://www.property.ie/property-to-let/Turnstone-Barnageeragh-Cove-Skerries-Co-Dublin/6452808/,2500,"3 bedrooms (3 double), 3 bathrooms, furnished or unfurnished Apartment to Rent",3,3,No
property.ie,"Buckingham Street Upper, Dublin 1",https://www.property.ie/property-to-let/Buckingham-Street-Upper-Dublin-1/6452833/,2000,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"20 Levmoss Hall, Levmoss Park, Leoparsdstown, Dublin 18, Leopardstown, Dublin 18",https://www.property.ie/property-to-let/20-Levmoss-Hall-Levmoss-Park-Leoparsdstown-Dublin-18-Leopardstown-Dublin-18/6452803/,2650,"2 bedrooms, 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"3 Shackleton Lodge, Lucan, Lucan, Co. Dublin",https://www.property.ie/property-to-let/3-Shackleton-Lodge-Lucan-Lucan-Co-Dublin/6452702/,2900,"3 bedrooms (3 double), 3 bathrooms, furnished House to Rent",3,3,Yes
property.ie,"Leeson Place, Saint Kevin's, Dublin 2, Dublin 2",https://www.property.ie/property-to-let/Leeson-Place-Saint-Kevins-Dublin-2-Dublin-2/6452354/,6500,"3 bedrooms (3 double), 5 bathrooms, unfurnished House to Rent",3,5,No
property.ie,"28 Kilmore Road, Dublin 5, Artane, Dublin 5",https://www.property.ie/property-to-let/28-Kilmore-Road-Dublin-5-Artane-Dublin-5/6451523/,3700,"5 bedrooms (3 single, 2 double), 2 bathrooms, furnished House to Rent",3,2,Yes
property.ie,"Alderpark Court, Dublin 24, Tallaght, Dublin 24",https://www.property.ie/property-to-let/Alderpark-Court-Dublin-24-Tallaght-Dublin-24/6444944/,1785,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Summerhill Parade, Ballybough, Dublin 3",https://www.property.ie/property-to-let/Summerhill-Parade-Ballybough-Dublin-3/6452810/,1750,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Apartment 22, Sion House, Tyrone Court, Inchicore, Dublin 8",https://www.property.ie/property-to-let/Apartment-22-Sion-House-Tyrone-Court-Inchicore-Dublin-8/24077886/,1855,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"5 Block A, Dunluce, Donnybrook, Dublin 4",https://www.property.ie/property-to-let/5-Block-A-Dunluce-Donnybrook-Dublin-4/6452703/,3190,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Sunday's Well, Bracken Park Drive, Castleknock, Castleknock, Dublin 15",https://www.property.ie/property-to-let/Sundays-Well-Bracken-Park-Drive-Castleknock-Castleknock-Dublin-15/6452701/,2300,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Stonebridge Avenue, Hartstown, Dublin 15",https://www.property.ie/property-to-let/Stonebridge-Avenue-Hartstown-Dublin-15/6452692/,1300,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Redwood Court, Dublin 24, Kilnamanagh, Dublin 24",https://www.property.ie/property-to-let/Redwood-Court-Dublin-24-Kilnamanagh-Dublin-24/6452681/,4750,"6 bedrooms (1 single, 5 double), 5 bathrooms, furnished House to Rent",1,5,Yes
property.ie,"Skerries,co. Dublin, Skerries, Co. Dublin",https://www.property.ie/property-to-let/Skerriesco-Dublin-Skerries-Co-Dublin/6444508/,2100,"1 bedroom (1 double), 1 bathroom, unfurnished Flat to Rent",1,1,No
property.ie,"Bushy Park House, Templeogue Road, Templeogue, Dublin 6w",https://www.property.ie/property-to-let/Bushy-Park-House-Templeogue-Road-Templeogue-Dublin-6w/6452655/,3100,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"The Court, Clontarf Road, Clontarf, Dublin 3",https://www.property.ie/property-to-let/The-Court-Clontarf-Road-Clontarf-Dublin-3/6452643/,2600,"2 bedrooms (2 double), 1 bathroom, furnished Flat to Rent",2,1,Yes
property.ie,"Merrion Road, Dublin 4, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/Merrion-Road-Dublin-4-Ballsbridge-Dublin-4/6452631/,2350,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Wellfield, Park Avenue, Streamstown, Malahide, Co. Dublin",https://www.property.ie/property-to-let/Wellfield-Park-Avenue-Streamstown-Malahide-Co-Dublin/6452573/,4500,"4 bedrooms (1 single, 3 double), 3 bathrooms, unfurnished House to Rent",1,3,No
property.ie,"Glasaree Road, Finglas East, Dublin 11, Finglas, Dublin 11",https://www.property.ie/property-to-let/Glasaree-Road-Finglas-East-Dublin-11-Finglas-Dublin-11/6452608/,2639,"3 bedrooms (3 double), 1 bathroom, unfurnished Apartment to Rent",3,1,No
property.ie,"Oaklands Terrace, Dublin 6, Rathgar, Dublin 6",https://www.property.ie/property-to-let/Oaklands-Terrace-Dublin-6-Rathgar-Dublin-6/6452571/,3400,"3 bedrooms (1 single, 2 double), 1 bathroom, unfurnished House to Rent",1,1,No
property.ie,"Hadleigh Court, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/Hadleigh-Court-Ballsbridge-Dublin-4/6452526/,4300,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"The Cubes 8, Sandyford, Dublin 18",https://www.property.ie/property-to-let/The-Cubes-8-Sandyford-Dublin-18/6452529/,2460,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"2 St Samsons Square, Balgriffin, Dublin 13",https://www.property.ie/property-to-let/2-St-Samsons-Square-Balgriffin-Dublin-13/6452180/,2130,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished Apartment to Rent",1,2,Yes
property.ie,"59 Pembroke Road,dublin 4, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/59-Pembroke-Roaddublin-4-Ballsbridge-Dublin-4/6452489/,2400,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Beech House, Red Arches Drive, Baldoyle, Dublin 13 **short Term Let**, Baldoyle, Dublin 13",https://www.property.ie/property-to-let/Beech-House-Red-Arches-Drive-Baldoyle-Dublin-13-short-Term-Let-Baldoyle-Dublin-13/6452503/,1592,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Lower Kilmacud Road, Stillorgan, Kilmacud, Co. Dublin",https://www.property.ie/property-to-let/Lower-Kilmacud-Road-Stillorgan-Kilmacud-Co-Dublin/6452288/,4500,"3 bedrooms (3 double), 3 bathrooms, furnished or unfurnished House to Rent",3,3,No
property.ie,"Marlborough Road, Donnybrook, Dublin 4 *6 MONTHS LEASE ONLY*, Dublin 4",https://www.property.ie/property-to-let/Marlborough-Road-Donnybrook-Dublin-4-6-MONTHS-LEASE-ONLY-Dublin-4/6452477/,4000,"3 bedrooms (3 double), 2 bathrooms, unfurnished House to Rent",3,2,No
property.ie,"Bantry Square, Blanchardstown, Dublin 15, Blanchardstown, Dublin 15",https://www.property.ie/property-to-let/Bantry-Square-Blanchardstown-Dublin-15-Blanchardstown-Dublin-15/6452245/,1986,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"The Harvey, Lansdowne Road, Dublin 4",https://www.property.ie/property-to-let/The-Harvey-Lansdowne-Road-Dublin-4/24077775/,7750,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment 9, 23 York Road, Rathmines, Dublin 6",https://www.property.ie/property-to-let/Apartment-9-23-York-Road-Rathmines-Dublin-6/6452431/,1405,"1 bedroom (1 single), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 5 , 3 Howth Road, Fairview, Dublin 3",https://www.property.ie/property-to-let/Apartment-5--3-Howth-Road-Fairview-Dublin-3/6452407/,1415,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 1, 43 South Circular Road, Dublin 8",https://www.property.ie/property-to-let/Apartment-1-43-South-Circular-Road-Dublin-8/6452399/,1548,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Apt 1, 21 Fitzgibbon Street, D01 XV22, Dublin 1",https://www.property.ie/property-to-let/Apt-1-21-Fitzgibbon-Street-D01-XV22-Dublin-1/6452392/,1467,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Dunville Avenue, Dublin 6, Ranelagh, Dublin 6",https://www.property.ie/property-to-let/Dunville-Avenue-Dublin-6-Ranelagh-Dublin-6/6452377/,4550,"4 bedrooms (1 single, 3 double), 2 bathrooms, unfurnished House to Rent",1,2,No
property.ie,"Grove Park, Rathmines, Dublin 6",https://www.property.ie/property-to-let/Grove-Park-Rathmines-Dublin-6/6452364/,1700,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"124 Bridge Water Quay, D08 XX14, Dublin 8",https://www.property.ie/property-to-let/124-Bridge-Water-Quay-D08-XX14-Dublin-8/6452303/,2450,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Wyckham Point, Dundrum, Dublin 14",https://www.property.ie/property-to-let/Wyckham-Point-Dundrum-Dublin-14/6452285/,2100,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 5, Grace Park Hall, Drumcondra, Dublin 9",https://www.property.ie/property-to-let/Apartment-5-Grace-Park-Hall-Drumcondra-Dublin-9/6452239/,2675,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Wellmount Road, Finglas, Dublin 11 **short Term Let**, Finglas, Dublin 11",https://www.property.ie/property-to-let/Wellmount-Road-Finglas-Dublin-11-short-Term-Let-Finglas-Dublin-11/6452244/,2196,"4 bedrooms (4 double), 2 bathrooms, unfurnished House to Rent",4,2,No
property.ie,"Elm Mount Close, Beaumont, Dublin, Beaumont, Dublin 9",https://www.property.ie/property-to-let/Elm-Mount-Close-Beaumont-Dublin-Beaumont-Dublin-9/6452243/,3600,"3 bedrooms, 1 bathroom, furnished House to Rent",3,1,Yes
property.ie,"102 Patrick Street, Dun Laoghaire, Dun Laoghaire, Co. Dublin",https://www.property.ie/property-to-let/102-Patrick-Street-Dun-Laoghaire-Dun-Laoghaire-Co-Dublin/6452018/,4000,"3 bedrooms (3 double), 3 bathrooms, furnished House to Rent",3,3,Yes
property.ie,"Apartment 36, Block 3, Ballisk Court, Donabate, Co. Dublin",https://www.property.ie/property-to-let/Apartment-36-Block-3-Ballisk-Court-Donabate-Co-Dublin/6452224/,2350,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"23 Malton House, Custom House Square, D01 Xw08, IFSC, Dublin 1",https://www.property.ie/property-to-let/23-Malton-House-Custom-House-Square-D01-Xw08-IFSC-Dublin-1/6452045/,2395,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"College Gate, Dublin 2",https://www.property.ie/property-to-let/College-Gate-Dublin-2/6452090/,2749,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment 6, Block 1, Seamount, Booterstown, Co. Dublin",https://www.property.ie/property-to-let/Apartment-6-Block-1-Seamount-Booterstown-Co-Dublin/6452126/,2400,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"2 Drynam Road, Swords, Swords, Co. Dublin",https://www.property.ie/property-to-let/2-Drynam-Road-Swords-Swords-Co-Dublin/6452150/,2250,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"Clonliffe Road, Drumcondra, Dublin 3",https://www.property.ie/property-to-let/Clonliffe-Road-Drumcondra-Dublin-3/6451830/,1300,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Richmond Road, Dublin 3",https://www.property.ie/property-to-let/Richmond-Road-Dublin-3/6451728/,1850,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Hildan Guest House, Lispopple, Kilsallaghan, Co. Dublin",https://www.property.ie/property-to-let/Hildan-Guest-House-Lispopple-Kilsallaghan-Co-Dublin/6452071/,250,"15 bedrooms (4 single, 7 double, 4 twin), 1 bathroom, furnished House to Rent",4,1,Yes
property.ie,"Rockview, Simon`s Ridge, Blackglen Road, Sandyford, Dublin, Sandyford, Dublin 18",https://www.property.ie/property-to-let/Rockview-Simons-Ridge-Blackglen-Road-Sandyford-Dublin-Sandyford-Dublin-18/6452034/,1900,"1 bedroom, 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Walkinstown Road, Walkinstown, Dublin 12, Walkinstown, Dublin 12",https://www.property.ie/property-to-let/Walkinstown-Road-Walkinstown-Dublin-12-Walkinstown-Dublin-12/6452007/,1250,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Rusheeny Grove, Clonsilla, Clonsilla, Dublin 15",https://www.property.ie/property-to-let/Rusheeny-Grove-Clonsilla-Clonsilla-Dublin-15/6451928/,2390,"2 bedrooms (2 double), 1 bathroom, furnished House to Rent",2,1,Yes
property.ie,"Apartment 97, Block 4, Seamount, Booterstown, Co. Dublin",https://www.property.ie/property-to-let/Apartment-97-Block-4-Seamount-Booterstown-Co-Dublin/6451855/,2507,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"5 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6",https://www.property.ie/property-to-let/5-Ranelagh-Road-Dublin-6-Ranelagh-Dublin-6/6451862/,1500,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 43, The Lighthouse, North Strand, Dublin 3",https://www.property.ie/property-to-let/Apartment-43-The-Lighthouse-North-Strand-Dublin-3/6450966/,2950,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment 31, Abelard Square, Castleknock, Dublin 15",https://www.property.ie/property-to-let/Apartment-31-Abelard-Square-Castleknock-Dublin-15/24077535/,2450,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"The Lime, Rockfield, Dundrum, Dublin 16",https://www.property.ie/property-to-let/The-Lime-Rockfield-Dundrum-Dublin-16/6451652/,3000,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished Apartment to Rent",1,2,Yes
property.ie,"Apt 28, 55 Mountjoy Square West, D01 HD79, Dublin 1",https://www.property.ie/property-to-let/Apt-28-55-Mountjoy-Square-West-D01-HD79-Dublin-1/6451673/,1750,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"City Square, Dublin 2, Dublin 2",https://www.property.ie/property-to-let/City-Square-Dublin-2-Dublin-2/24077473/,2075,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Ashford Street, Dublin 7, Arbour Hill, Dublin 7",https://www.property.ie/property-to-let/Ashford-Street-Dublin-7-Arbour-Hill-Dublin-7/6451714/,3000,"3 bedrooms (1 single, 2 double), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"76 Clay Farm Drive, Dublin 18, Leopardstown, Dublin 18",https://www.property.ie/property-to-let/76-Clay-Farm-Drive-Dublin-18-Leopardstown-Dublin-18/6451576/,3495,"3 bedrooms (3 double), 3 bathrooms, furnished House to Rent",3,3,Yes
property.ie,"Taylor Hill Park, Balbriggan, Co. Dublin",https://www.property.ie/property-to-let/Taylor-Hill-Park-Balbriggan-Co-Dublin/24077435/,1900,"2 bedrooms (2 double), 2 bathrooms, unfurnished House to Rent",2,2,No
property.ie,"Apartment 3, 208 South Circular Road, South Circular Road, Dublin 8",https://www.property.ie/property-to-let/Apartment-3-208-South-Circular-Road-South-Circular-Road-Dublin-8/6451633/,1600,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 33 , Finsbury House, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/Apartment-33--Finsbury-House-Ballsbridge-Dublin-4/6451625/,2800,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"8 Monasterboice Road, Dublin 12, Crumlin, Dublin 12",https://www.property.ie/property-to-let/8-Monasterboice-Road-Dublin-12-Crumlin-Dublin-12/6451596/,2890,"2 bedrooms (2 double), 1 bathroom, furnished House to Rent",2,1,Yes
property.ie,"Saint Joseph's Place, Dorset Street Upper, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Saint-Josephs-Place-Dorset-Street-Upper-Phibsborough-Dublin-7/6451575/,2695,"2 bedrooms (2 double), 1 bathroom, furnished House to Rent",2,1,Yes
property.ie,"Prussia Street, Stoneybatter, Dublin 7",https://www.property.ie/property-to-let/Prussia-Street-Stoneybatter-Dublin-7/6451563/,1800,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Mount Garrett Park, Tyrrelstown, Dublin 15",https://www.property.ie/property-to-let/Mount-Garrett-Park-Tyrrelstown-Dublin-15/6446588/,2000,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished Apartment to Rent",1,2,Yes
property.ie,"Dock Mill Apartments, Barrow St, Dublin 4",https://www.property.ie/property-to-let/Dock-Mill-Apartments-Barrow-St-Dublin-4/6451520/,2400,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Francis Street, Christchurch, Dublin 8",https://www.property.ie/property-to-let/Francis-Street-Christchurch-Dublin-8/6451491/,3300,"2 bedrooms (2 double), 1 bathroom, furnished Flat to Rent",2,1,Yes
property.ie,"Tramway Court, Sutton, Co. Dublin, Sutton, Dublin 13",https://www.property.ie/property-to-let/Tramway-Court-Sutton-Co-Dublin-Sutton-Dublin-13/6451393/,2495,"2 bedrooms (2 double), 2 bathrooms, furnished House to Rent",2,2,Yes
property.ie,"Blessington Street, Dublin 7, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Blessington-Street-Dublin-7-Phibsborough-Dublin-7/6451320/,1800,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"North Circular Road, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/North-Circular-Road-North-Circular-Road-Dublin-7/6451253/,1750,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Broadfield Court, Rathcoole, Co. Dublin, Rathcoole, Co. Dublin",https://www.property.ie/property-to-let/Broadfield-Court-Rathcoole-Co-Dublin-Rathcoole-Co-Dublin/6451283/,1944,"3 bedrooms (3 double), 2 bathrooms, unfurnished House to Rent",3,2,No
property.ie,"Apartment 209, Hampton Wood Drive, Poppintree, Dublin 11",https://www.property.ie/property-to-let/Apartment-209-Hampton-Wood-Drive-Poppintree-Dublin-11/6451268/,1882,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Serpentine Avenue, Dublin 4, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/Serpentine-Avenue-Dublin-4-Ballsbridge-Dublin-4/6451201/,2127,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Grosvenor Square, Rathmines, Dublin 6",https://www.property.ie/property-to-let/Grosvenor-Square-Rathmines-Dublin-6/6451143/,1550,"1 bedroom (1 double), 2 bathrooms, furnished Flat to Rent",1,2,Yes
property.ie,"North Strand Road, Dublin 3, North Strand, Dublin 3",https://www.property.ie/property-to-let/North-Strand-Road-Dublin-3-North-Strand-Dublin-3/6451232/,1800,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Apartment 1, 32 Balbriggan Street, Skerries, Co. D, Skerries, Co. Dublin",https://www.property.ie/property-to-let/Apartment-1-32-Balbriggan-Street-Skerries-Co-D-Skerries-Co-Dublin/6451195/,2000,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"The Sweepstakes, Ballsbridge Park, Sandymount, Dublin 4",https://www.property.ie/property-to-let/The-Sweepstakes-Ballsbridge-Park-Sandymount-Dublin-4/6451196/,2850,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Frankfort Avenue, Rathmines, Dublin 6",https://www.property.ie/property-to-let/Frankfort-Avenue-Rathmines-Dublin-6/6451176/,1800,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"5152 Capel Street, Dublin 1",https://www.property.ie/property-to-let/5152-Capel-Street-Dublin-1/6451163/,2650,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Cork Street, Dolphin's Barn, Dublin 8",https://www.property.ie/property-to-let/Cork-Street-Dolphins-Barn-Dublin-8/6451165/,3000,"3 bedrooms (2 single, 1 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Apartment 87, Kirkpatrick House, IFSC, Dublin 1",https://www.property.ie/property-to-let/Apartment-87-Kirkpatrick-House-IFSC-Dublin-1/6451159/,2164,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Sutton Grove, Sutton, Dublin, Sutton, Dublin 13",https://www.property.ie/property-to-let/Sutton-Grove-Sutton-Dublin-Sutton-Dublin-13/6451116/,2850,"3 bedrooms, 1 bathroom, unfurnished House to Rent",3,1,No
property.ie,"Apartment 5, 95 North Circular Road, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/Apartment-5-95-North-Circular-Road-North-Circular-Road-Dublin-7/6451110/,1293,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Apartment 7, 27 North Circular Road, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/Apartment-7-27-North-Circular-Road-North-Circular-Road-Dublin-7/6451098/,1850,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Saint Lawrence Road, Dublin 3, Clontarf, Dublin 3",https://www.property.ie/property-to-let/Saint-Lawrence-Road-Dublin-3-Clontarf-Dublin-3/6451102/,1600,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"40 Temple Lawns, Northwood, Santry, Dublin 9",https://www.property.ie/property-to-let/40-Temple-Lawns-Northwood-Santry-Dublin-9/6451084/,2360,"3 bedrooms (1 double, 2 twin), 2 bathrooms, furnished Apartment to Rent",1,2,Yes
property.ie,"Apartment 6 , 41 Whitworth Road, Drumcondra, Dublin 9",https://www.property.ie/property-to-let/Apartment-6--41-Whitworth-Road-Drumcondra-Dublin-9/6451089/,1390,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Upper Buckingham Street, Dublin 1, Dublin 1",https://www.property.ie/property-to-let/Upper-Buckingham-Street-Dublin-1-Dublin-1/6449964/,350,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"The Casino, Dublin Road, Malahide, Malahide, Co. Dublin",https://www.property.ie/property-to-let/The-Casino-Dublin-Road-Malahide-Malahide-Co-Dublin/6445665/,2856,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"South Circular Road, Dublin 8, South Circular Road, Dublin 8",https://www.property.ie/property-to-let/South-Circular-Road-Dublin-8-South-Circular-Road-Dublin-8/6451040/,1346,"1 bedroom (1 single), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"101 Rathmines Road Upper, Dublin 6, Rathgar, Dublin 6",https://www.property.ie/property-to-let/101-Rathmines-Road-Upper-Dublin-6-Rathgar-Dublin-6/6451018/,2300,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Apartment 244, The Willows, Carrington, Northwood, Dublin 9",https://www.property.ie/property-to-let/Apartment-244-The-Willows-Carrington-Northwood-Dublin-9/6450922/,1550,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Marino Studio, Marino, Dublin 3",https://www.property.ie/property-to-let/Marino-Studio-Marino-Dublin-3/6450854/,1700,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Marino Apartment, Marino, Dublin 3",https://www.property.ie/property-to-let/Marino-Apartment-Marino-Dublin-3/6450851/,2250,"1 bedroom (1 double), 1 bathroom, furnished or unfurnished Apartment to Rent",1,1,No
property.ie,"Hamlet Lane,balbriggan,co. Dublin, Balbriggan, Co. Dublin",https://www.property.ie/property-to-let/Hamlet-Lanebalbrigganco-Dublin-Balbriggan-Co-Dublin/6450752/,3950,"5 bedrooms (2 double, 3 twin), 3 bathrooms, furnished House to Rent",2,3,Yes
property.ie,"Apartment 20 , Manor Court, Saint Mochta's, Porterstown, Dublin 15",https://www.property.ie/property-to-let/Apartment-20--Manor-Court-Saint-Mochtas-Porterstown-Dublin-15/6450747/,2300,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"149 North Strand Rd, North Strand, Dublin 3",https://www.property.ie/property-to-let/149-North-Strand-Rd-North-Strand-Dublin-3/6450690/,3000,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"88 Holywell Wood, Swords, Co. Dublin, Kinsealy, Co. Dublin",https://www.property.ie/property-to-let/88-Holywell-Wood-Swords-Co-Dublin-Kinsealy-Co-Dublin/6450659/,1775,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 2, Lock Gate 4, Charlemont Lane, Dublin 2",https://www.property.ie/property-to-let/Apartment-2-Lock-Gate-4-Charlemont-Lane-Dublin-2/6450578/,2608,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 176 Block 4 Parklands Northwood Dublin 9 D09 W657, Santry, Dublin 9",https://www.property.ie/property-to-let/Apartment-176-Block-4-Parklands-Northwood-Dublin-9-D09-W657-Santry-Dublin-9/6450565/,2300,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Sandymount Green, Dublin 4, Sandymount, Dublin 4",https://www.property.ie/property-to-let/Sandymount-Green-Dublin-4-Sandymount-Dublin-4/6450488/,4200,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"1 Jervis Street, Dublin 1",https://www.property.ie/property-to-let/1-Jervis-Street-Dublin-1/6450478/,2800,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
